,Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
36,Central Europe and the Baltics,CEB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885.0,12950.0,45287.0,110527.0,292238.0,552442.0,1217682.0,3116133.0,6225217.0,11818533.0,22380897.0,35012808.0,47449879.0,57922476.0,72353843.0,87480984.0,103030404.0,117786803.0,125905137.0,126325354.0,128283178.0,131232764.0,135743131.0,137943652.0,136666800.0,131329757.0,129855583.0,126579539.0,123907824.0,124615705.0,125082379.0,127040121.0
204,South Asia,SAS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,10300.0,16394.0,31187.0,54948.0,171460.0,471054.0,1159044.0,1642304.0,2564006.0,4610654.0,8506448.0,16793719.0,39203391.0,63084788.0,116939914.0,229130635.0,347230170.0,503420161.0,703991350.0,956959112.0,1133612137.0,1134455172.0,1190248700.0,1271478661.0,1330871634.0,1481310847.0,1554228849.0,1584779371.0,1573644147.0,1597697995.0,1556027449.0
240,South Asia (IDA & IBRD),TSA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,10300.0,16394.0,31187.0,54948.0,171460.0,471054.0,1159044.0,1642304.0,2564006.0,4610654.0,8506448.0,16793719.0,39203391.0,63084788.0,116939914.0,229130635.0,347230170.0,503420161.0,703991350.0,956959112.0,1133612137.0,1134455172.0,1190248700.0,1271478661.0,1330871634.0,1481310847.0,1554228849.0,1584779371.0,1573644147.0,1597697995.0,1556027449.0
53,Cyprus,CYP,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1348.0,3156.0,5131.0,9739.0,15288.0,22938.0,44453.0,70781.0,91968.0,116429.0,151649.0,218324.0,314355.0,417933.0,551752.0,658234.0,782503.0,867785.0,988312.0,1016739.0,977521.0,1034071.0,1090944.0,1110935.0,1099621.0,1110802.0,1111123.0,1133780.0,1176801.0,1200378.0,1243151.0,1239960.0,1320794.0
59,Dominican Republic,DOM,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.0,5605.0,7190.0,10364.0,20990.0,55979.0,82547.0,141592.0,209384.0,424434.0,705431.0,1270082.0,1700609.0,2091914.0,2534063.0,3623289.0,4605659.0,5512859.0,7210483.0,8629815.0,8892783.0,8770780.0,8934196.0,9200410.0,8303536.0,8797247.0,8708131.0,8769127.0,8937647.0,8948107.0,8989587.0,9735351.0
200,Qatar,QAT,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3811.0,4057.0,4233.0,4289.0,11533.0,18469.0,28772.0,43476.0,65756.0,84365.0,120856.0,177929.0,266703.0,376535.0,490333.0,716763.0,919773.0,1264206.0,1429486.0,1948770.0,2186447.0,2302225.0,2601210.0,3310353.0,3305822.0,3740469.0,3652579.0,3988562.0,3945978.0,3917571.0,3798514.0,3876499.0
67,"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,3021.0,3619.0,4000.0,4500.0,4913.0,6877.0,7371.0,7368.0,7369.0,65378.0,90786.0,480974.0,1359900.0,2793800.0,4494700.0,5797530.0,7643060.0,13629602.0,18001106.0,30093673.0,41286662.0,55352233.0,70661005.0,83425145.0,96798801.0,99704976.0,95316034.0,94016152.0,97791441.0,102958194.0,93784497.0,95340262.0,95357427.0,103449734.0
22,Bahrain,BHR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,618.0,1712.0,2886.0,4251.0,5147.0,7354.0,9683.0,11360.0,17616.0,27600.0,40080.0,58543.0,92063.0,133468.0,205727.0,299587.0,388990.0,443109.0,649764.0,767103.0,907433.0,1115979.0,1440782.0,1401974.0,1567000.0,1693650.0,2123903.0,2210190.0,2328994.0,2519055.0,2994865.0,2364477.0,2092714.0,1918635.0,1770966.0,1923443.0
263,South Africa,ZAF,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,5680.0,7100.0,12510.0,40000.0,340000.0,535000.0,953000.0,1836000.0,3337000.0,5188000.0,8339000.0,10787000.0,13702000.0,16860000.0,20839000.0,33959958.0,39662000.0,42300000.0,45000000.0,46436000.0,50372000.0,64000000.0,68394000.0,76865278.0,79280731.0,87999492.0,82412880.0,88497610.0,92427958.0,96972459.0,95959439.0,100328005.0
194,Portugal,PRT,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,6500.0,12600.0,37262.0,101300.0,173508.0,340845.0,663651.0,1506958.0,3074633.0,4671458.0,6664951.0,7977537.0,8670000.0,10002705.0,10571100.0,11447313.0,12226439.0,13477414.0,14049187.0,11795080.0,12210377.0,12334595.0,11917565.0,11990993.0,11895627.0,11714693.0,11572085.0,11764106.0,11859548.0,11909751.0,11851054.0,12476165.0
74,Fragile and conflict affected situations,FCS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,3685.0,7422.0,16600.0,80110.0,197880.0,349313.0,574218.0,860001.0,1585284.0,2775344.0,5007523.0,7917397.0,11999524.0,16767970.0,25392479.0,46773363.0,86722543.0,149516797.0,193246245.0,250569519.0,292998045.0,338990657.0,389396701.0,452734523.0,518333682.0,581978291.0,627837380.0,628807560.0,617481770.0,605566895.0,709718773.0,740492976.0,
254,"Venezuela, RB",VEN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,3685.0,7422.0,16600.0,78560.0,182600.0,319000.0,403800.0,581700.0,1071900.0,2009757.0,3784735.0,5447172.0,6472584.0,6541894.0,7015121.0,8420980.0,12495721.0,18789466.0,23820133.0,27414377.0,28123570.0,27880132.0,28781999.0,30569073.0,30896079.0,30528022.0,29093517.0,27600893.0,24493687.0,20731169.0,18476236.0,16543805.0,16631275.0
161,Middle East & North Africa (excluding high income),MNA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.0,3527.0,4955.0,7766.0,13482.0,17897.0,27278.0,44059.0,200747.0,359511.0,845233.0,1278498.0,2275258.0,6110957.0,12351259.0,17235061.0,24446759.0,38549390.0,67378454.0,104969989.0,151525888.0,189313083.0,234064131.0,269787686.0,298146900.0,323653857.0,349058638.0,357504633.0,364079454.0,370192930.0,382752146.0,376049984.0,410910550.0,420819990.0,420482200.0
238,Middle East & North Africa (IDA & IBRD countries),TMN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.0,3527.0,4955.0,7766.0,13482.0,17897.0,27278.0,44059.0,200747.0,359511.0,845233.0,1278498.0,2275258.0,6103881.0,12175318.0,16983459.0,24182668.0,38112762.0,66810870.0,104148189.0,150504407.0,187998677.0,232264131.0,267184104.0,295261936.0,320519157.0,345868405.0,354307083.0,360548454.0,366479740.0,378755940.0,371674482.0,406610320.0,416757656.0,416429234.0
241,Sub-Saharan Africa (IDA & IBRD countries),TSS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,7880.0,9600.0,17406.0,59142.0,372608.0,601706.0,1083260.0,2087517.0,3872303.0,6466858.0,11445272.0,17046727.0,25098099.0,35687622.0,54212996.0,90368334.0,135233899.0,184823777.0,261134046.0,316759711.0,387953418.0,471725434.0,544447403.0,618078177.0,680980483.0,751999700.0,752397695.0,765230774.0,770394423.0,881711575.0,943916960.0,805604008.0
215,Sub-Saharan Africa (excluding high income),SSA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,7880.0,9600.0,17406.0,59142.0,372608.0,601656.0,1082217.0,2085270.0,3867113.0,6450542.0,11419311.0,17010044.0,25053368.0,35638393.0,54158627.0,90309528.0,135163559.0,184746499.0,261040570.0,316649043.0,387835831.0,471598840.0,544310923.0,617941387.0,680829147.0,751851456.0,752245838.0,765063492.0,770215477.0,881517903.0,943733462.0,805419847.0
1,Africa Eastern and Southern,AFE,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,7880.0,9600.0,16522.0,46652.0,350569.0,572098.0,1020636.0,1972984.0,3621864.0,5925725.0,10013922.0,14136889.0,19128976.0,25951696.0,35107344.0,56601005.0,78221956.0,102791817.0,136934427.0,163115344.0,201687697.0,258245940.0,291580283.0,327628287.0,361512328.0,403793199.0,396261205.0,406413955.0,386012231.0,458769966.0,486868958.0,397596019.0
217,Sub-Saharan Africa,SSF,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,7880.0,9600.0,17406.0,59142.0,372608.0,601706.0,1083260.0,2087517.0,3872303.0,6466858.0,11445272.0,17046727.0,25098099.0,35687622.0,54212996.0,90368334.0,135233899.0,184823777.0,261134046.0,316759711.0,387953418.0,471725434.0,544447403.0,618078177.0,680980483.0,751999700.0,752397695.0,765230774.0,770394423.0,881711575.0,943916960.0,805604008.0
114,Iceland,ISL,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,2642.0,5008.0,6519.0,7893.0,10010.0,12889.0,15251.0,17409.0,21845.0,30883.0,46805.0,65368.0,104280.0,172614.0,214896.0,248131.0,260438.0,279670.0,290068.0,283108.0,301922.0,326098.0,336922.0,339715.0,341077.0,344085.0,352114.0,356264.0,370047.0,383919.0,401613.0,401231.0,411361.0,413446.0,421384.0,437270.0
9,Argentina,ARG,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,12000.0,25000.0,46590.0,112000.0,241163.0,405395.0,667020.0,2009073.0,2670862.0,3848869.0,6487950.0,6741791.0,6566740.0,7842233.0,13512383.0,22156426.0,31510390.0,40401771.0,46508774.0,52482780.0,57082298.0,60722729.0,64327647.0,67361515.0,61234216.0,61842011.0,63719805.0,61897379.0,58598041.0,56352947.0,54763900.0,59065827.0
39,Chile,CHL,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.0,13921.0,36136.0,64438.0,85186.0,115691.0,197314.0,319474.0,409740.0,964248.0,2260687.0,3401525.0,5100783.0,6244310.0,7268281.0,9261385.0,10569572.0,12450801.0,13955202.0,14796593.0,16450223.0,19852242.0,22315248.0,23940973.0,23661339.0,23680718.0,23206353.0,23302603.0,23013147.0,25178981.0,25051668.0,25068249.0,26571823.0
205,Saudi Arabia,SAU,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,14851.0,15331.0,15828.0,15910.0,15959.0,16008.0,190736.0,332068.0,627321.0,836628.0,1375881.0,2528640.0,5007965.0,7238224.0,9175764.0,14164184.0,19700000.0,28400000.0,36000000.0,44864355.0,51564375.0,54000000.0,53000000.0,53104000.0,52735000.0,52796066.0,47932521.0,40210965.0,41310584.0,41298629.0,43215439.0,45427321.0
115,Israel,ISR,Mobile cellular subscriptions,IT.CEL.SETS,,,,,,,,,,,15240.0,23000.0,36104.0,64484.0,133425.0,445456.0,1047582.0,1672442.0,2147000.0,2880000.0,4400000.0,5500621.0,6300008.0,6618367.0,7221955.0,7757000.0,8403765.0,8902000.0,8982000.0,9022000.0,9111000.0,9200000.0,9225000.0,9500000.0,9500000.0,10570000.0,10570000.0,10540000.0,10700000.0,11700000.0,12270000.0,12500000.0
106,Indonesia,IDN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,4531.0,6321.0,9008.0,12928.0,18096.0,24528.0,35546.0,53438.0,78024.0,210643.0,562517.0,916173.0,1065820.0,2220969.0,3669327.0,6520947.0,11700000.0,18495251.0,30336607.0,46909972.0,63803015.0,93386881.0,140578243.0,163676961.0,211290235.0,249805619.0,281963665.0,313226914.0,325582819.0,338948340.0,385573398.0,435193605.0,319434605.0,341277549.0,355620388.0,365872608.0
40,China,CHN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,3227.0,9805.0,18319.0,47544.0,176943.0,638000.0,1568000.0,3629000.0,6853000.0,13233000.0,23863000.0,43296000.0,85260000.0,144820000.0,206005000.0,269953000.0,334824000.0,393406000.0,461058000.0,547306000.0,641245000.0,747214000.0,859003000.0,986253000.0,1112155000.0,1229113000.0,1286093000.0,1291984200.0,1364934000.0,1469882500.0,1649301700.0,1746238000.0,1718411000.0,1732661400.0
192,Puerto Rico,PRI,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,,3917.0,8700.0,11600.0,20369.0,33410.0,60000.0,95000.0,175000.0,287000.0,329000.0,367000.0,580000.0,813800.0,1318099.0,1628161.0,1646932.0,1709062.0,1847927.0,1993465.0,2198845.0,2431512.0,2543587.0,2712220.0,2933988.0,3108372.0,3049697.0,3085146.0,3208824.0,3204993.0,3252176.0,3389402.0,3330286.0,3371969.0,3494700.0,3661176.0
127,Kuwait,KWT,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,8200.0,14300.0,17500.0,22500.0,20735.0,43000.0,51000.0,64311.0,85195.0,117609.0,151063.0,210000.0,250000.0,300000.0,476000.0,877920.0,1227000.0,1420000.0,1774567.0,1382084.0,1179573.0,1426395.0,1499912.0,2618413.0,3979145.0,4934160.0,5100000.0,6410000.0,7600000.0,7664743.0,7659365.0,7138833.0,7099848.0,7327028.0,6770346.0,6918180.0
111,Ireland,IRL,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,300.0,1500.0,3475.0,6300.0,13579.0,25000.0,32000.0,44000.0,61100.0,88000.0,158000.0,288600.0,545000.0,946000.0,1677000.0,2461000.0,2970000.0,3000000.0,3500000.0,3860000.0,4270000.0,4690135.0,4970719.0,5048127.0,4704497.0,4701474.0,4906352.0,5013676.0,4880792.0,4912620.0,4902009.0,4875116.0,4898872.0,4971493.0,5160309.0,5234009.0,5373865.0
183,Other small states,OSS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,6720.0,9573.0,13492.0,26096.0,37806.0,53303.0,76168.0,121828.0,221596.0,354120.0,545405.0,834912.0,1334724.0,2263698.0,3222925.0,4255926.0,5240812.0,7145973.0,8895921.0,11038288.0,14119739.0,17097907.0,19719764.0,22540075.0,25443438.0,27837490.0,30369067.0,32922099.0,34343836.0,35704070.0,35873765.0,34629297.0,35849076.0,36136641.0,33373595.0
139,Lower middle income,LMC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1750.0,2029.0,4531.0,9232.0,12535.0,17883.0,27433.0,81743.0,127010.0,235763.0,403817.0,1172658.0,2594948.0,4797317.0,6788004.0,12318858.0,25699754.0,48256260.0,75485422.0,127273146.0,207104860.0,344230815.0,570950070.0,840781749.0,1176724700.0,1513623051.0,1911273245.0,2221652169.0,2334778873.0,2469336100.0,2637062336.0,2751086085.0,2978788938.0,3111630810.0,3112056846.0,3250260481.0,3317135921.0,3304799582.0
218,Small states,SST,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,3260.0,6720.0,9573.0,13492.0,28168.0,43332.0,66696.0,100051.0,160027.0,291508.0,445094.0,662205.0,989310.0,1625617.0,3044952.0,4530784.0,6414802.0,8230081.0,11028044.0,13558052.0,17043422.0,21297456.0,24962865.0,28292305.0,31664078.0,34237043.0,36698837.0,39718348.0,42526765.0,44380772.0,46191214.0,46161722.0,43866235.0,46382070.0,46516687.0,39982258.0
64,Europe & Central Asia (excluding high income),ECA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,365.0,5101.0,9846.0,15606.0,31809.0,48128.0,67395.0,96076.0,217549.0,580968.0,1137265.0,2363175.0,4769937.0,10821011.0,22281122.0,34325607.0,52645628.0,82296025.0,144726867.0,226692218.0,301117333.0,355330478.0,406586972.0,447269249.0,467786753.0,455208119.0,467234514.0,486056832.0,490565398.0,496810476.0,497611578.0,501075141.0,501619361.0,524560305.0,521326854.0,509245890.0
244,Turkiye,TUR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,365.0,5101.0,9846.0,15606.0,31809.0,47828.0,61395.0,84187.0,174779.0,437130.0,806339.0,1609809.0,3506127.0,8121517.0,16133405.0,19572897.0,23323118.0,27887535.0,34707549.0,43608965.0,52662700.0,61975807.0,65824110.0,62779554.0,61769635.0,65321745.0,67680547.0,69661108.0,71888416.0,73639261.0,75061699.0,77800170.0,80117999.0,80790877.0,82128104.0,86288834.0
231,Europe & Central Asia (IDA & IBRD countries),TEC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,365.0,5101.0,9846.0,15606.0,32049.0,50147.0,75910.0,123957.0,280930.0,698724.0,1436108.0,3496795.0,7523479.0,16428011.0,32560122.0,49930384.0,73967290.0,109274445.0,180873820.0,272862447.0,358248987.0,422153834.0,479538114.0,521850898.0,544027216.0,533903481.0,549132074.0,570660650.0,574852056.0,578883366.0,577927701.0,578249575.0,576927381.0,600028901.0,597641277.0,587165888.0
8,United Arab Emirates,ARE,Mobile cellular subscriptions,IT.CEL.SETS,,,2330.0,3564.0,4936.0,7924.0,11191.0,13711.0,13823.0,24946.0,33578.0,43008.0,48919.0,70586.0,91488.0,128968.0,193834.0,309373.0,493278.0,832267.0,1428115.0,1909303.0,2428071.0,2972331.0,3683117.0,4534143.0,5519293.0,7731508.0,9357735.0,10671878.0,10926019.0,11727401.0,13775252.0,16063547.0,16819024.0,17942560.0,19905093.0,19826224.0,20081015.0,19602815.0,18374332.0,18237084.0
17,Belgium,BEL,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,7223.0,19154.0,30791.0,42880.0,51420.0,61460.0,67771.0,128071.0,235258.0,478172.0,974494.0,1756287.0,3186602.0,5629000.0,7697000.0,8101777.0,8605834.0,9131705.0,9604695.0,9847375.0,10738121.0,11341704.0,11775240.0,12154041.0,12495934.0,12313375.0,12315217.0,12734724.0,12774090.0,12550821.0,11357286.0,11447351.0,11509573.0,11529728.0,11740118.0
208,Singapore,SGP,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,,,,,10827.0,26295.0,51728.0,81906.0,120000.0,179000.0,235630.0,306000.0,431010.0,848600.0,1094700.0,1630800.0,2747400.0,2991600.0,3313000.0,3577000.0,3990700.0,4384600.0,4788600.0,5924100.0,6414800.0,6884800.0,7384600.0,7794300.0,8067600.0,8438100.0,8103800.0,8233100.0,8460700.0,8381900.0,8568400.0,9034300.0,8444800.0,8660700.0
180,New Zealand,NZL,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,10000.0,28900.0,54100.0,72300.0,100200.0,143800.0,239200.0,365000.0,492800.0,566200.0,790000.0,1395000.0,1542000.0,2288000.0,2449000.0,2599000.0,3027000.0,3530000.0,3802290.0,4251207.0,4620000.0,4700000.0,4710000.0,4820000.0,4922000.0,4766000.0,5100000.0,5600000.0,6100000.0,6400000.0,6319000.0,6011000.0,6236000.0,5846000.0
70,Spain,ESP,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,,,,1700.0,4200.0,11628.0,29783.0,54700.0,108451.0,180296.0,257261.0,411930.0,944955.0,2997645.0,4337696.0,6437444.0,15003708.0,24265059.0,29655729.0,33530997.0,37219839.0,38622582.0,42694115.0,45695061.0,48422470.0,49623339.0,51052693.0,51389417.0,52590507.0,50665099.0,50158689.0,50806251.0,51067770.0,51521507.0,52506928.0,54161014.0,55354944.0,55647705.0,56805348.0
233,Thailand,THA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,821.0,5882.0,17563.0,39936.0,63223.0,123551.0,250584.0,413557.0,737283.0,1297826.0,1844627.0,2203905.0,1976957.0,2339401.0,3056000.0,7550000.0,17449890.0,21616910.0,26965548.0,30460238.0,40125470.0,52973994.0,61837164.0,65952313.0,71726300.0,77449000.0,85012000.0,93849000.0,97096000.0,102942000.0,119669000.0,121530000.0,125098000.0,129614000.0,116294000.0,120850000.0
154,Mexico,MEX,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,8500.0,63926.0,160898.0,312647.0,386132.0,569251.0,688513.0,1021900.0,1740814.0,3349475.0,7731635.0,14077880.0,21757559.0,25928266.0,30097700.0,38451135.0,47128746.0,55395461.0,66559462.0,75303469.0,83193574.0,91383493.0,94583253.0,100727228.0,106747373.0,104948339.0,107688282.0,111730635.0,114329353.0,120165322.0,122035192.0,122898392.0,123920752.0
14,Austria,AUT,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,9762.0,19104.0,26223.0,36904.0,50721.0,73698.0,115402.0,172453.0,220859.0,278199.0,383535.0,598708.0,1159700.0,2292900.0,4250393.0,6117000.0,6541000.0,6736000.0,7274000.0,7992000.0,8665000.0,9281000.0,9912000.0,10816000.0,11434000.0,12241000.0,13022578.0,13588000.0,13272000.0,12952605.0,13470623.0,11079460.0,10859000.0,10984000.0,10726000.0,10717445.0,10882217.0
176,Netherlands,NLD,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,4800.0,15300.0,24200.0,33000.0,56000.0,79000.0,115000.0,166000.0,216000.0,321000.0,539000.0,1016000.0,1717000.0,3351000.0,6745460.0,10755000.0,12200000.0,12100000.0,13200000.0,14800000.0,15834000.0,17296000.0,19285000.0,20627000.0,20149000.0,19179000.0,19829309.0,19717000.0,19467000.0,19562000.0,20809054.0,20890000.0,20532000.0,21108000.0,21762000.0,21415000.0,21888000.0
126,"Korea, Rep.",KOR,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,,,7090.0,10255.0,20353.0,39718.0,80005.0,166108.0,271927.0,471784.0,960258.0,1641293.0,3180989.0,6878786.0,14018612.0,23442724.0,26816398.0,29045596.0,32342493.0,33591758.0,36586052.0,38342323.0,40197115.0,44369165.0,45606984.0,47944222.0,50767241.0,52506793.0,53624427.0,54680840.0,57290356.0,58935081.0,61295538.0,63658688.0,66355778.0,68892541.0,70513676.0,72855492.0
128,Latin America & Caribbean (excluding high income),LAC,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,10800.0,81852.0,208013.0,437131.0,760917.0,1631299.0,2980762.0,5305700.0,10726634.0,17373335.0,32574747.0,52469910.0,70019816.0,85449805.0,108304531.0,152090447.0,211033331.0,266228222.0,333749129.0,405575311.0,453599075.0,508144521.0,562468571.0,593909052.0,635163470.0,639172038.0,624303054.0,622993175.0,611371953.0,608297524.0,602141565.0,604818673.0,633221261.0
169,Malaysia,MYS,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,10817.0,17411.0,27302.0,39419.0,86620.0,130000.0,200573.0,340022.0,571720.0,1005066.0,1520320.0,2000000.0,2200000.0,2990000.0,5121748.0,7385000.0,9053000.0,11124000.0,14611000.0,19545000.0,19463722.0,23347000.0,27713000.0,30144000.0,33858700.0,36661300.0,41324700.0,43005000.0,44928600.0,44104000.0,43464500.0,42338500.0,42413400.0,44600700.0,43723600.0,47201700.0
7,Arab World,ARB,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,2330.0,3564.0,4936.0,7976.0,20756.0,33793.0,39447.0,58750.0,88618.0,129904.0,152281.0,199350.0,263401.0,501551.0,921229.0,1616551.0,2523542.0,4105508.0,9035241.0,16679594.0,25275663.0,35121269.0,52132873.0,84854521.0,125958922.0,174488139.0,214062549.0,265270824.0,312247800.0,351957968.0,381641858.0,407704505.0,415029432.0,419013963.0,417212258.0,416484374.0,411117427.0,419824445.0,423154528.0,399989423.0
236,Latin America & the Caribbean (IDA & IBRD countries),TLA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,19371.0,103195.0,261175.0,582884.0,1034851.0,2074262.0,3626194.0,6301182.0,12346734.0,20608755.0,39214911.0,62318319.0,82862942.0,99563508.0,124146965.0,172290920.0,237927853.0,303500213.0,379027851.0,456894819.0,509786725.0,568099596.0,625822739.0,660033540.0,701333004.0,705418817.0,686547364.0,682589705.0,666934284.0,661060090.0,652391792.0,652678820.0,682012432.0
153,Middle East & North Africa,MEA,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,2330.0,3564.0,4936.0,7976.0,20756.0,33793.0,39447.0,58750.0,103858.0,155184.0,191885.0,269134.0,413526.0,973700.0,2039078.0,3541826.0,5074447.0,7500527.0,14393980.0,24207675.0,33593657.0,44399317.0,62657237.0,98356936.0,143764621.0,203234506.0,251627983.0,308984167.0,354183384.0,387335332.0,415289041.0,445830806.0,456533871.0,466483163.0,470359083.0,474369876.0,468336855.0,503693072.0,513929245.0,516125219.0
37,Switzerland,CHE,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5475.0,30768.0,72735.0,125047.0,174557.0,215061.0,257703.0,332165.0,447167.0,662713.0,1044379.0,1698565.0,3057509.0,4638519.0,5275791.0,5736303.0,6189000.0,6274763.0,6834233.0,7436157.0,8208884.0,8896706.0,9322580.0,9644157.0,10082636.0,10561075.0,11048637.0,11150000.0,11243210.0,11242105.0,11088598.0,10788602.0,10886648.0,11006060.0,11060700.0
134,Latin America & Caribbean,LCN,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.0,12000.0,30971.0,125486.0,297650.0,647522.0,1135572.0,2255194.0,3928099.0,6648040.0,12754452.0,21248433.0,40120477.0,63763645.0,84724348.0,101590245.0,126313264.0,174822263.0,240755475.0,306543468.0,382524993.0,460658973.0,514300801.0,573298953.0,631242627.0,665970257.0,707502300.0,712256783.0,694215598.0,690844178.0,675948456.0,670708069.0,663104993.0,664134446.0,693093537.0
96,"Hong Kong SAR, China",HKG,Mobile cellular subscriptions,IT.CEL.SETS,0.0,0.0,0.0,0.0,1000.0,4400.0,10000.0,28060.0,51280.0,89193.0,133912.0,189664.0,233324.0,290843.0,484823.0,798373.0,1361861.0,2229862.0,3174369.0,4275048.0,5447346.0,5776360.0,6395725.0,7349202.0,8213959.0,8544255.0,9444140.0,10751622.0,11580149.0,12597171.0,13793729.0,15292924.0,16387536.0,16973133.0,16959455.0,16724440.0,17584969.0,18394762.0,19898785.0,21455736.0,21865215.0,23939650.0
